Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 234.087, -31.0166, 234.087, -151.017, 234.087, 88.9834, 30.8339, -31.0766, 30.8339, -151.077, 30.8339, 88.9234
100, 2.00000, 0.0214771, -118.478, 0.0214771, 1.52236, 0.0214771, 121.522, 0.0618585, 8.7953, 0.0618585, 128.795, 0.0618585, -111.205
150, 3.00000, 0.412652, 171.824, 0.412652, 171.824, 0.412652, 171.824, 0.748101, -47.8262, 0.748101, -47.8262, 0.748101, -47.8262
200, 4.00000, 0.0336055, 154.92, 0.0336055, 34.9199, 0.0336055, -85.0801, 0.0550927, -90.1322, 0.0550927, 149.868, 0.0550927, 29.8678
250, 5.00000, 0.38846, 94.152, 0.38846, -145.848, 0.38846, -25.848, 0.522898, -154.414, 0.522898, -34.4142, 0.522898, 85.5858
300, 6.00000, 0.107046, 65.0963, 0.107046, 65.0963, 0.107046, 65.0963, 0.126617, -162.916, 0.126617, -162.916, 0.126617, -162.916
350, 7.00000, 0.492709, 11.4261, 0.492709, -108.574, 0.492709, 131.426, 0.486169, 118.53, 0.486169, -1.46967, 0.486169, -121.47
400, 8.00000, 0.0486876, -2.55831, 0.0486876, 117.442, 0.0486876, -122.558, 0.0589589, 110.062, 0.0589589, -129.938, 0.0589589, -9.93791
450, 9.00000, 0.492482, -69.177, 0.492482, -69.177, 0.492482, -69.177, 0.575091, 76.0193, 0.575091, 76.0193, 0.575091, 76.0193
500, 10.00000, 0.0490005, -50.0211, 0.0490005, -170.021, 0.0490005, 69.9789, 0.0483269, 59.8506, 0.0483269, -60.1494, 0.0483269, 179.851
550, 11.00000, 0.397542, -80.2638, 0.397542, 39.7362, 0.397542, 159.736, 0.359552, 28.1464, 0.359552, 148.146, 0.359552, -91.8536
650, 13.00000, 0.401215, -139.255, 0.401215, 100.745, 0.401215, -19.2549, 0.310259, -32.8345, 0.310259, -152.835, 0.310259, 87.1655
750, 15.00000, 0.258743, 114.723, 0.258743, 114.723, 0.258743, 114.723, 0.22327, -101.084, 0.22327, -101.084, 0.22327, -101.084
850, 17.00000, 0.0870721, 86.7017, 0.0870721, -153.298, 0.0870721, -33.2983, 0.0521931, -169.942, 0.0521931, -49.9417, 0.0521931, 70.0583
950, 19.00000, 0.296277, 30.1238, 0.296277, -89.8762, 0.296277, 150.124, 0.159479, 132.471, 0.159479, 12.4713, 0.159479, -107.529
1050, 21.00000, 0.130168, -73.3331, 0.130168, -73.3331, 0.130168, -73.3331, 0.0918212, 71.1074, 0.0918212, 71.1074, 0.0918212, 71.1074
1150, 23.00000, 0.144633, -93.18, 0.144633, 26.82, 0.144633, 146.82, 0.0647581, 7.12984, 0.0647581, 127.13, 0.0647581, -112.87
1250, 25.00000, 0.140437, -163.389, 0.140437, 76.6106, 0.140437, -43.3894, 0.0579923, -63.9129, 0.0579923, 176.087, 0.0579923, 56.0871
1350, 27.00000, 0.0652856, 92.2121, 0.0652856, 92.2121, 0.0652856, 92.2121, 0.0396281, -122.62, 0.0396281, -122.62, 0.0396281, -122.62
1450, 29.00000, 0.397611, 85.2142, 0.397611, -154.786, 0.397611, -34.7858, 0.142081, -176.729, 0.142081, -56.7293, 0.142081, 63.2707
1550, 31.00000, 0.684229, 13.653, 0.684229, -106.347, 0.684229, 133.653, 0.22907, 111.092, 0.22907, -8.90809, 0.22907, -128.908
1650, 33.00000, 0.385029, -91.226, 0.385029, -91.226, 0.385029, -91.226, 0.207806, 54.8398, 0.207806, 54.8398, 0.207806, 54.8398
1750, 35.00000, 0.510225, -99.608, 0.510225, 20.392, 0.510225, 140.392, 0.151747, -3.41155, 0.151747, 116.588, 0.151747, -123.412
1850, 37.00000, 0.281426, -166.014, 0.281426, 73.9863, 0.281426, -46.0137, 0.0792562, -70.3085, 0.0792562, 169.692, 0.0792562, 49.6915
1950, 39.00000, 0.0513652, 84.8904, 0.0513652, 84.8904, 0.0513652, 84.8904, 0.02513, -127.975, 0.02513, -127.975, 0.02513, -127.975
2050, 41.00000, 0.0948656, 69.9202, 0.0948656, -170.08, 0.0948656, -50.0798, 0.0241635, 164.6, 0.0241635, -75.3997, 0.0241635, 44.6003
2150, 43.00000, 0.0636248, 10.4158, 0.0636248, -109.584, 0.0636248, 130.416, 0.0154646, 104.681, 0.0154646, -15.3193, 0.0154646, -135.319
2250, 45.00000, 0.027933, -106.689, 0.027933, -106.689, 0.027933, -106.689, 0.012565, 41.6026, 0.012565, 41.6026, 0.012565, 41.6026
2350, 47.00000, 0.0824325, -113.61, 0.0824325, 6.39009, 0.0824325, 126.39, 0.0183642, -20.2318, 0.0183642, 99.7682, 0.0183642, -140.232
2450, 49.00000, 0.0722981, -174.909, 0.0722981, 65.0906, 0.0722981, -54.9094, 0.0154646, -81.9984, 0.0154646, 158.002, 0.0154646, 38.0016
