1,100.0,0.0
2,0.09836065573770492,-129.73980069236737
3,23.475409836065573,-168.79790796824196
4,0.0819672131147541,110.76605404688729
5,5.131147540983607,133.0514405150487
6,0.04918032786885246,-66.11765046351842
7,4.213114754098362,54.49767915471461
8,0.03278688524590164,139.10638024684178
9,2.7704918032786883,-95.7275163097722
10,0.04918032786885246,-156.6221325418286
11,1.2459016393442623,-173.61788480906296
13,1.5081967213114755,99.11934910492641
15,0.42622950819672134,8.638409849276291
17,1.278688524590164,-112.82017155186817
19,0.639344262295082,108.33921796986414
21,0.9344262295081969,76.3816213173945
23,1.0327868852459017,-93.08147213845184
25,0.42622950819672134,60.26452663468098
27,0.9016393442622952,118.78427360769119
29,0.34426229508196726,-100.6987785504908
31,0.7868852459016393,-77.1973562416106
33,0.24590163934426232,-175.13268231075398
35,0.4426229508196722,95.36696986083439
37,0.19672131147540983,-81.64351751832739
39,0.5409836065573771,-131.65012601555028
41,0.26229508196721313,138.7856530842089
43,0.3278688524590164,2.655641048284944
45,0.24590163934426232,-114.55621705636482
47,0.45901639344262296,-157.4162145891596
49,0.22950819672131148,105.73791753619703
