Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 186.773, -36.0126, 222.872, -153.208, 208.776, 87.6142, 3.63798E-012, -90, 8.13477E-012, 153.435, 3.71002E-011, 101.31
100, 2.00000, 0.00676052, -91.6425, 0.021934, 53.0615, 0.0372964, 161.52, 1.04738E-015, 122.005, 1.72353E-015, 14.9314, 3.20237E-015, -33.6901
150, 3.00000, 2.12946, -72.7268, 1.51002, -85.6906, 2.03013, -83.7962, 4.01944E-014, -45, 1.81988E-013, 51.3402, 1.13687E-013, 90
200, 4.00000, 0.0550625, 164.537, 0.0316986, 76.9398, 0.0400253, -34.7605, 3.80079E-015, -83.2902, 1.83103E-015, -104.036, 3.23302E-015, -15.9454
250, 5.00000, 0.871902, 31.63, 0.612388, -159.361, 0.683561, -47.5287, 1.58882E-014, 116.565, 4.63217E-014, 122.471, 5.69543E-014, 86.4237
300, 6.00000, 0.0312982, 166.452, 0.051425, 158.7, 0.0698454, 165.263, 1.42178E-015, -38.6598, 1.89715E-015, -110.556, 2.22045E-015, -126.87
350, 7.00000, 1.53729, -174.583, 0.989092, 88.7222, 0.748497, -7.9396, 5.61733E-014, 34.6952, 3.27544E-014, -102.529, 1.58882E-014, -116.565
400, 8.00000, 0.0485126, -26.3117, 0.0442889, 91.2069, 0.0673309, -155.32, 4.24216E-015, 47.1211, 4.96507E-016, -63.4349, 3.55271E-015, 0
450, 9.00000, 1.5506, -136.142, 0.887429, -136.815, 1.10645, -132.02, 6.57252E-014, 161.075, 4.39446E-014, 104.036, 4.76647E-014, 26.5651
500, 10.00000, 0.0115943, 134.099, 0.0107646, -104.371, 0.0259452, 125.012, 6.75322E-016, 99.4623, 4.47545E-016, -7.12502, 8.88178E-016, 180
550, 11.00000, 1.18278, 56.0459, 0.444542, -133.559, 0.82635, -48.8403, 1.43214E-014, 7.12502, 1.78522E-014, 5.71059, 1.46482E-014, 75.9638
650, 13.00000, 0.331037, 12.5863, 0.103763, -45.9181, 0.419709, 114.522, 3.20237E-015, -56.3099, 9.05768E-015, 78.6901, 1.77636E-015, 0
750, 15.00000, 0.174187, -52.7473, 0.19013, 140.82, 0.328902, 156.922, 7.94411E-015, 26.5651, 3.66205E-015, 14.0362, 3.97205E-015, -63.4349
850, 17.00000, 0.447962, -50.8208, 0.659147, 129.415, 0.656137, -127.09, 1.85457E-014, 73.3008, 7.5886E-015, 69.444, 5.68712E-015, -51.3402
950, 19.00000, 0.386786, -177.23, 0.145358, 114.528, 0.568956, 65.9616, 1.43214E-014, -97.125, 7.16072E-015, -150.255, 1.06951E-014, 175.236
1050, 21.00000, 0.336579, 85.3311, 0.0331432, -71.4222, 0.0445798, -67.7824, 4.47545E-015, -66.6148, 1.24127E-015, 100.305, 4.5302E-015, -162.897
1150, 23.00000, 0.407992, 20.2884, 0.513126, -121.09, 0.250644, -29.496, 2.82128E-014, -28.1786, 6.9369E-015, -39.8056, 6.66134E-015, 53.1301
1250, 25.00000, 0.496982, -124.403, 0.242452, 159.192, 0.274662, 116.847, 8.62265E-015, 34.5085, 3.76822E-015, -45, 9.44147E-015, 48.8141
1350, 27.00000, 0.77257, -155.254, 0.105697, -72.2662, 0.213169, -21.6296, 2.99159E-014, 5.96449, 2.22045E-015, -53.1301, 4.52884E-015, 168.69
1450, 29.00000, 0.534591, 97.9254, 0.814457, -38.111, 0.356355, 51.281, 1.13829E-014, -69.444, 1.77636E-015, -90, 5.68712E-015, 128.66
1550, 31.00000, 0.431505, 22.7217, 0.271965, -43.136, 1.34602, -87.6813, 1.43214E-014, -172.875, 1.77636E-015, -90, 1.58882E-014, 63.4349
1650, 33.00000, 0.272125, -122.804, 0.203411, 176.579, 0.157336, -131.004, 5.08405E-015, 31.6075, 1.29948E-015, 160.017, 3.69556E-015, 32.7352
1750, 35.00000, 1.00546, -158.114, 1.36948, 69.3552, 0.550878, 142.598, 1.72453E-014, -145.491, 1.28095E-014, 56.3099, 2.31609E-014, -147.529
1850, 37.00000, 0.776508, 92.7879, 0.27774, -4.92759, 0.742646, -63.4774, 2.90021E-014, 11.482, 3.97205E-015, -116.565, 8.88178E-015, -53.1301
1950, 39.00000, 0.643137, -0.153507, 0.224981, -147.231, 0.171287, -136.687, 1.37255E-014, -9.30994, 2.09476E-015, -57.9946, 8.48431E-015, -132.879
2050, 41.00000, 0.559349, -70.4958, 0.52404, 164.041, 0.261539, -173.12, 9.94254E-015, -156.297, 1.77636E-015, -90, 1.04053E-014, 140.194
2150, 43.00000, 0.496319, -161.713, 0.178461, 96.0494, 0.767429, 78.1623, 1.25607E-014, -171.87, 1.98603E-015, -63.4349, 8.92608E-015, -174.289
2250, 45.00000, 0.715774, 93.7911, 0.210292, -102.053, 0.331202, -90.9271, 1.29701E-014, 128.047, 1.33227E-015, 180, 7.39112E-015, 32.7352
2350, 47.00000, 0.653906, 14.8947, 1.09899, -88.6871, 0.083823, 89.5662, 7.5699E-015, -85.7946, 3.37113E-015, -162.759, 8.19537E-015, -125.628
2450, 49.00000, 0.396106, -79.0852, 0.118962, 146.763, 0.890699, -171.052, 1.35575E-014, 31.6075, 1.83103E-015, -75.9638, 8.1886E-015, 12.5288
