1,100.0,0.0
2,0.10107816711590296,-76.74704081689593
3,3.1334231805929926,-158.72240938327695
4,0.1078167115902965,75.89866951551977
5,0.8153638814016172,41.74820047531707
6,0.09433962264150943,-95.14916407388971
7,2.210242587601078,-158.4484407146584
8,0.08086253369272238,89.04152442865843
9,0.6401617250673854,37.72317908119714
10,0.06738544474393532,-82.57289172531966
11,0.9770889487870619,-155.535362560725
13,0.5188679245283019,53.52087140877193
15,0.633423180592992,-146.27773930564615
17,0.45148247978436656,67.27801135927956
19,0.5053908355795148,-126.36884949302633
21,0.30997304582210244,31.075748594461288
23,0.39083557951482484,-109.13730697960175
25,0.2695417789757413,123.52769540575872
27,0.30997304582210244,-76.54011848804382
29,0.316711590296496,-126.99398018425406
31,0.2695417789757413,-103.42663363493426
33,0.28975741239892183,-90.21728041870114
35,0.2964959568733154,-154.59720072078784
37,0.2695417789757413,-136.02929486215433
39,0.3234501347708895,-52.244711545337005
41,0.2695417789757413,-159.05444069798202
43,0.215633423180593,140.43056552264267
45,0.33018867924528306,-102.73094431201541
47,0.3032345013477089,93.21167820414507
49,0.215633423180593,126.21893685605835
