1,100.0,0.0
2,1.9679752066115705,96.60153939670872
3,0.2582644628099174,-87.54403029757664
4,1.1415289256198347,42.37892964306686
5,2.541322314049587,140.9120406606552
6,0.18078512396694219,-21.433351797481773
7,2.9597107438016526,102.50695883479058
8,0.7644628099173555,147.66728923017308
9,0.3512396694214876,-135.74438010149396
10,0.3667355371900826,-69.94136888508606
11,1.4101239669421488,144.65469902494124
13,2.9493801652892566,156.4431794660205
15,0.18595041322314051,55.616789768233225
17,1.740702479338843,-58.874975223303366
19,1.4824380165289257,-61.49510759882011
21,0.31508264462809915,22.607128912229648
23,0.8832644628099174,118.1920943065406
25,0.8574380165289257,-22.180728557955053
27,0.18078512396694219,169.99672023760414
29,0.609504132231405,146.91996149680105
31,0.6559917355371901,-173.59839118244003
33,0.1962809917355372,14.729059018855391
35,0.625,-0.5262105522690612
37,0.31508264462809915,-94.42379870687601
39,0.13946280991735538,-65.87753407028443
41,0.490702479338843,79.04023617037673
43,0.253099173553719,99.94636497264898
45,0.06714876033057852,92.65597566108104
47,0.11880165289256199,144.25690148642173
49,0.10847107438016532,115.48999625443636
