1,100.0,0.0
2,0.033444816053511704,-153.5188165080127
3,5.0,-144.29106830115367
4,0.05016722408026755,123.94247841900032
5,3.361204013377926,-163.527775543299
6,0.033444816053511704,24.904740787403654
7,2.1070234113712374,135.53447403043418
8,0.033444816053511704,-17.613559480135233
9,0.4013377926421404,-75.61533885979641
10,0.05016722408026755,-160.3242056021231
11,0.9866220735785953,171.76791425304805
13,0.8026755852842808,175.97572464187326
15,1.0367892976588629,79.89382823220804
17,1.020066889632107,34.088954782383844
19,0.48494983277591963,-7.300861118912642
21,0.7692307692307692,-131.72489117816457
23,0.88628762541806,-116.50393463589172
25,0.5685618729096991,121.72101283097862
27,0.43478260869565216,-141.67366667517305
29,0.8361204013377926,-88.95876252215172
31,0.88628762541806,-110.30059173958549
33,0.5518394648829431,-141.39363506148712
35,0.43478260869565216,-56.45640059662117
37,0.48494983277591963,-36.855766052730516
39,0.35117056856187295,-105.58431655355663
41,0.5518394648829431,-174.45275740352184
43,0.36789297658862874,-173.34825444511569
45,0.35117056856187295,-125.10465456367044
47,0.28428093645484953,-81.92400396794974
49,0.21739130434782608,-47.566651848426545
